Feature1,Feature2,True_Labels,KMeans_Labels
2.082146506767225,0.09787110443659,1,0
0.11553998188607148,0.0403229083611982,1,1
-0.9524989485656279,0.09033750380965512,0,1
-1.1055374289743976,-0.015084861677391648,0,1
0.12385173424897791,0.9466492904630057,0,1
0.8888461299459958,0.3763496587667693,0,0
-1.0898569056735314,0.37844788292767223,0,1
-0.6399794015031411,0.5851547393232261,0,1
0.4996118673507849,-0.40352597393913603,1,0
-0.09454851992078972,0.8736430649254149,0,1
-0.9341666835806135,0.3898508415614127,0,1
-0.8137806323573022,0.4726335294412945,0,1
1.358578792797815,-0.47323477387841506,1,0
-0.8136576034209687,0.6323119362475349,0,1
-0.02004687157898276,0.8360215190983988,0,1
0.5066069608872676,-0.3591249476085213,1,0
0.9038580192590456,0.1534308604764158,0,0
0.22433350350494236,1.0040127777815413,0,1
2.1133227698991606,0.13477029871931817,1,0
0.09152935990996897,0.32131733264971957,1,1
-0.36893301674721674,1.2426088090503924,0,1
0.7092802635873195,0.7082094053160422,0,1
-0.6883013016846661,0.5772743323027639,0,1
1.1392020959163154,0.3247934379821087,0,0
0.9557386097950789,0.22669627031444545,0,0
0.09428010015669963,0.3129549541123362,1,1
0.7610655154112429,0.5712712371830468,0,0
-0.943959359156469,0.28064680465344327,0,1
2.168032469067499,0.4487318159058863,1,0
0.43804794279312254,0.8256066294813295,0,1
0.23970407240550093,0.4017170754691585,1,1
-0.0010141843079783247,0.3154522142168213,1,1
1.0033419017166338,0.35051193367900046,0,0
-0.8741399907782276,0.31965176296199954,0,1
0.07642531511789373,0.34273911900816545,1,1
1.6629313690946779,-0.24649551365516653,1,0
1.0742955813779405,0.1268390262600514,0,0
0.06279443464860782,1.0401259828175802,0,1
0.9084488438225731,0.40863046740414144,0,0
0.952289035894359,0.2613125154780843,0,0
2.063931853396408,0.13243852224168529,1,0
0.9582327336338465,-0.5155610609166508,1,0
1.0243028040410957,0.11841500667028212,0,0
-1.1571170865046099,0.5323062240689244,0,1
1.189295347954359,-0.32717442974479244,1,0
0.7955756308974083,0.45279201096201244,0,0
-0.04698074845755548,1.1265605312984732,0,1
0.4674787362218654,-0.34458655713125713,1,0
1.5367100761412207,-0.2294459344842875,1,0
0.9325318991864276,0.46321845821247554,0,0
1.757291715339262,-0.04656982505542667,1,0
2.0352536883313355,0.22610821474119885,1,0
0.9114638912303116,0.2796539458722549,0,0
0.9909266131934529,0.27229740363269733,0,0
1.7956298578913934,-0.022284293750361867,1,0
-0.017802878085777796,1.0459900139499807,0,1
1.1187224320327598,0.3566876854448955,0,0
-0.08120843302239988,0.9353260543851634,0,1
1.7347581984712388,0.3356122644038391,1,0
0.21496140758480076,1.196570830230815,0,1
0.20389949646687083,1.147997217079834,0,1
-0.7126858553773443,0.7357681575988375,0,1
0.8131299445588018,-0.5603272302689281,1,0
-0.5778015711032225,0.7777657689207331,0,1
-0.15676892404467357,0.8762359798608536,0,1
0.8431105665307315,-0.47713227795688323,1,0
1.134052080350566,-0.3507538975742236,1,0
-0.839490693613833,0.5802715977351468,0,1
1.40554656133311,-0.47045954805603263,1,0
-0.07416031704999322,0.07984773681761427,1,1
1.8968854658717798,-0.17361405775521838,1,0
-0.06696096993007167,0.9093692125153977,0,1
0.9420484078283912,-0.5558666529379929,1,0
0.5719616667210015,0.7727992393933836,0,1
-0.7761847193130588,0.4477027933936608,0,1
-0.5282392445762305,0.9338759396355568,0,1
2.0811887703048075,0.420522082113569,1,0
0.9619603878928681,-0.4917145060464524,1,0
1.2971165177579895,-0.4173925823389313,1,0
-0.08115106782476,0.2536982691172686,1,1
0.12248651926402286,1.0715275755392835,0,1
-1.0671671936927354,-0.05289447348458921,0,1
-0.21123114780480576,0.9681585782935065,0,1
0.6263178093749596,0.7541717328640727,0,1
-0.32905810232623905,1.0533746933116628,0,1
0.8476834758192386,-0.586582057282547,1,0
1.8325121318951165,-0.05405540705134229,1,0
0.6349704627310696,0.8330636696037977,0,1
-1.043529507445477,-0.16196387584073824,0,1
-0.6324048493160217,1.0188037029141033,0,1
-0.4365596306438878,1.0009759386113892,0,1
-0.7035319780489868,0.48976279800850786,0,1
-0.7221198802765364,0.4568377445209299,0,1
0.5385306570158057,0.44697378638223983,0,1
1.9294514441475255,0.2619651412513379,1,0
0.7365506838374778,-0.5005613506140445,1,0
-0.08286580363377946,0.5921634718353848,1,1
0.07570025482493738,1.0927447052036698,0,1
0.39532788277764996,-0.40418366762216584,1,0
0.10803930247355581,-0.14199259026329206,1,1
0.25912638367074997,0.4518581803320776,1,1
0.8254850293903265,-0.654806566339338,1,0
1.3185348943626451,-0.35477462694379636,1,0
-0.8683075542655395,0.3605378549383008,0,1
0.7333525321376592,-0.4572766474872006,1,0
-1.1514717371751815,0.0980715738499196,0,1
1.1175795275268476,-0.5671238535011796,1,0
0.11437976193172328,0.24848034397982077,1,1
1.0353466303668817,0.5345744885870222,0,0
-0.7619068483469976,0.6947585842184303,0,1
-0.08141516100577834,0.9325686109624244,0,1
0.8349772585263173,-0.5009203787312784,1,0
-1.0455639067145632,0.16461105086430355,0,1
1.6641613976754133,-0.061586164073518634,1,0
0.06469307521727949,0.10849055831217076,1,1
0.752140512583931,0.5799278300231239,0,0
0.16751596130701774,1.018893691755959,0,1
0.42664233873647894,0.7670888633329289,0,1
1.870527059223968,-0.20499616440096535,1,0
0.9177057877632999,0.23770554823118414,0,0
0.8798136037362883,-0.6033293391933836,1,0
0.5436695102281791,-0.458284209803057,1,0
0.5853215538563383,-0.3335439463753236,1,0
-0.3151736897946702,0.9659566388636749,0,1
-0.1815330690327242,0.9613693134886634,0,1
-0.6909623820657758,0.7881932345644685,0,1
1.2243997896370138,-0.7307045276883188,1,0
-0.7382888204118037,0.7626306476990916,0,1
1.7651096655107912,-0.1544457622481018,1,0
1.0831889421901295,0.03417932912182574,0,0
1.1404991958351638,-0.630867745988203,1,0
0.5440237120844718,0.94186495685962,0,1
0.48936498027087894,0.9674407938162686,0,1
0.8453829684947168,0.6067750272859723,0,0
0.3458362250914919,-0.23438549191170172,1,0
-0.5333870070228878,0.9804074411707165,0,1
1.9522667937779155,0.17369904217831988,1,0
0.2178428564299911,-0.03504357393549415,1,1
2.0026531003312504,0.17795097703272397,1,0
-0.8050062859739918,0.488054608646025,0,1
0.2005033509852392,-0.2307982936088314,1,1
1.528355807061091,-0.3940870054009202,1,0
-0.2304890075667554,0.8585506761415782,0,1
1.007069328260049,-0.51081025259631,1,0
-0.3846726211106166,0.7819205996228745,0,1
1.8691906004823868,0.050111949979738196,1,0
0.027302252499099205,0.04237142090666673,1,1
-0.011854434426962154,0.9339310804721175,0,1
0.9844561701309097,-0.3956249635629726,1,0
0.2650202962052726,0.9405214245237631,0,1
-0.10284455227820363,1.041786605043567,0,1
-0.9082815787696243,0.26263244234361116,0,1
1.8878440196169062,-0.055888482071487125,1,0
0.3545371384998319,0.9021614430686165,0,1
1.4090004232663942,-0.47054266252183485,1,0
-0.1637118223500967,0.9715526827858586,0,1
-0.6371198999891968,0.681031509303203,0,1
-0.8485506528304613,0.5434405213409362,0,1
-0.8635980773944426,0.0018977493151802124,0,1
0.3669223619344789,-0.41080929762283774,1,0
0.31262956643809364,0.060478376278196466,1,1
0.7980548614479435,-0.6575580152471177,1,0
1.2464737825793586,-0.4945042893205207,1,0
1.0028372862535138,-0.3369196186284172,1,0
0.23502369952383173,-0.10638781909583844,1,1
0.011233730388614237,1.1388392141353738,0,1
0.3306238578327847,-0.026405767618513418,1,1
-1.2114016512504298,0.39514034595202113,0,1
1.4998811193630903,-0.25354845065542736,1,0
-0.9036019264741827,0.36754366991187065,0,1
0.007345111847849653,0.9811973517217755,0,1
1.5406231270200177,-0.39522220869799424,1,0
-0.041903965133105125,0.0843457788974562,1,1
1.6881379443168094,-0.159639435042114,1,0
1.0476215230864123,-0.7083426870262817,1,0
-0.055297250541502335,-0.024500693795295042,1,1
0.8019025205189735,-0.395483554545611,1,0
-0.00895765065126819,0.03660012755509,1,1
1.2434405566802196,-0.5517492340593935,1,0
0.513479680943879,-0.3265658949899659,1,0
0.1844580875677361,0.9926201109313674,0,1
-0.6103484405791978,0.8655700447823799,0,1
0.23793054088008642,-0.15332085645637006,1,1
1.7773028787344183,-0.2813475335906815,1,0
2.0503746451199567,0.2988052547713118,1,0
1.932736006252035,0.26443908379734216,1,0
1.6155917231307997,-0.20631257704399383,1,0
-0.9700389452635844,0.05051743522389662,0,1
0.344974431924201,0.04951672462265,1,1
-0.467123255385048,0.7074884377519431,0,1
-0.12761979411002541,0.9891911114346117,0,1
-0.8011031578491687,0.7045528627321791,0,1
0.14291706266199816,0.46759516751504004,1,1
-0.9903916819529189,0.3254133525125646,0,1
-0.029809790253009158,0.9212197784616301,0,1
-0.003717504767098881,0.9952936240357578,0,1
0.7344657993518596,-0.4687612923543447,1,0
-1.0412694571464793,0.40770170916879,0,1
1.316497724801244,-0.43019685272732233,1,0
1.3351881287724976,-0.4560885071516281,1,0
-0.02720969547654217,1.1025499314094456,0,1
0.11106338450433517,0.1589028241812804,1,1
1.498875888460483,-0.19413517510302425,1,0
0.25994640685082604,1.0395210489140332,0,1
1.0534203983065626,-0.4920269128339343,1,0
0.3514958121030088,-0.35865054933093793,1,0
-0.15348836468998603,0.8992218688420069,0,1
1.8610531910267887,-0.12179584774251787,1,0
0.8693114831838622,0.5111955765151279,0,0
1.8772009166853973,0.08316609630321432,1,0
0.6279622220633831,0.7950993789977236,0,1
0.24216189249218795,0.12988076869929893,1,1
0.39978056996453626,0.8168634005359214,0,1
-1.0209288017424947,0.02871406693201993,0,1
-0.7995021658323559,0.7292068403833082,0,1
1.0849179389671573,-0.475282877305873,1,0
-0.30302639222865513,0.8831163448015468,0,1
0.8700185851238574,0.11093504793601872,0,0
0.9811160846643667,0.495053901469464,0,0
0.9901098753013198,0.2834984178566484,0,0
-0.4678605932059421,0.9373897165888246,0,1
-0.28854722805291055,0.9715667121447036,0,1
1.4942108022591867,-0.5303536425730793,1,0
0.43083868634055167,-0.2788115504730181,1,0
-0.824585433369507,0.30027235781511635,0,1
0.3523634417594527,0.809037223864388,0,1
0.8089206500523047,0.7165574729858356,0,0
-1.0478204321390128,0.2010178754798993,0,1
2.028517505443246,0.36965682671947997,1,0
0.9957136644856401,-0.534487571045767,1,0
-0.8095752090927673,0.724039490470899,0,1
0.9855109059769459,0.4015936167241474,0,0
1.9218902433699934,0.5514024791362083,1,0
1.5938785374687938,-0.2637952481841309,1,0
-0.9727303086557204,0.7727050312000752,0,1
-0.04117393407647446,0.12256544228707299,1,1
-0.01459234305231243,0.33088991667121653,1,1
1.4186549961749164,-0.38781498028880973,1,0
0.9337294722791067,0.14416829374576362,0,0
-0.013298619825899163,0.29024378701371467,1,1
1.6574128695244044,-0.039349592387550265,1,0
0.1555362708428597,0.9842465324603304,0,1
-0.9137247889480408,0.1865961371161673,0,1
1.7237718228374768,-0.4445396294969237,1,0
-0.8689637114948261,0.43466331261216457,0,1
-0.5655015058425739,0.7149919088657037,0,1
0.23444944951742078,1.1065052575531247,0,1
0.2586615178547526,0.06875519299579907,1,1
-0.8154087979780963,0.5005379663764483,0,1
0.6858345762005719,0.7006278479733561,0,1
0.6820218363024997,0.5498746302568567,0,0
1.037940021613668,0.32678856426062025,0,0
0.1252282469829104,0.2963130997937751,1,1
0.29739837560090343,-0.43646272463373176,1,0
-0.7229781894722582,0.6348420694250764,0,1
1.794809396559217,-0.14736372223703328,1,0
0.9635929522885313,0.42213379642271465,0,0
1.7323042062727756,-0.15886757127453188,1,0
-0.9342085221062177,0.22023739705039197,0,1
0.022573478172212343,0.42637812412613835,1,1
0.16455324180914743,0.16951641726060485,1,1
-0.24410036626457599,0.869620277415988,0,1
1.8104957921105553,-0.18657039164238892,1,0
-0.17958723327461723,1.1353858224974072,0,1
0.87789845303787,0.6588433600316953,0,0
0.041131883606862735,1.0987460570955339,0,1
0.19271133025364212,0.9566212945524678,0,1
1.922847633141137,0.011202113517096934,1,0
1.0520298080283705,0.1382885325669401,0,0
0.3692632546326343,-0.32673360470381185,1,0
1.7674875038771705,0.18109538931140318,1,0
0.6423532105043297,1.0319506034191739,0,1
0.1749086478969268,-0.1657867101706328,1,1
0.9432091156131046,0.034522554542825934,0,0
-0.3388231081319228,0.8800686330597013,0,1
0.9884576609274729,0.4560469368822555,0,0
1.1951894842616386,-0.4226431138972472,1,0
1.9273415928264666,0.2767973564776104,1,0
1.447110361235554,-0.14142345514795024,1,0
-0.9555144186695276,0.41209175014172333,0,1
0.22306458686582847,-0.01213271781107536,1,1
1.8138464908254939,-0.18727999863589942,1,0
1.5555759549201522,-0.4009950584722868,1,0
0.47707511423072996,-0.6186276976099538,1,0
-1.0355329739609715,0.22554010402777064,0,1
-0.9104840471293054,0.6442845359999619,0,1
-0.7270078436509169,0.5776159446337655,0,1
0.17995522099535202,-0.27021083354765896,1,1
1.792484233829162,-0.01965711853401981,1,0
-0.08930717370616487,0.4734329492168393,1,1
2.1513915269271155,0.197082232006201,1,0
2.1677482352037236,0.42518817148190124,1,0
0.242188691567315,-0.19132219638631498,1,1
0.6083916163379641,-0.615225696614296,1,0
0.200272035849371,0.41633058992056027,1,1
-0.962784474553138,0.5139994357174461,0,1
-0.40109466710545305,0.865873015704495,0,1
0.6645407789434984,0.45052196021447155,0,0
-0.7244951668577475,0.33386143004488944,0,1
1.3118049162871925,-0.5591427974546029,1,0
-0.6767226991792672,0.6890409907547489,0,1
0.19029902813666,-0.30799135043303305,1,1
0.14689438943790264,0.22613798173462216,1,1
0.29393539726994766,0.7544994571393698,0,1
0.8553541575616928,0.7169904295382447,0,0
1.2914037483997352,-0.49943318641020945,1,0
1.1583207693120534,0.24339567273411042,0,0
1.7118261514067024,-0.21329296325938876,1,0
1.9920035995203056,0.2393865113349777,1,0
0.7525214568420218,0.5259158068750868,0,0
1.70398915836301,-0.2692961793976652,1,0
0.4843189448365765,0.6009718763289796,0,1
-1.0042726504243242,0.5774059291463793,0,1
0.6972380141921833,0.4452359646545168,0,0
-0.09313540207832366,0.34589610676455484,1,1
1.6213840741513679,-0.27646932814129477,1,0
0.8535201431524103,-0.536983528222452,1,0
0.3381124958538834,0.9603886299478495,0,1
0.6474476600305661,-0.5232567714371699,1,0
1.941513516031452,0.19747213806033406,1,0
0.8107693869752342,0.6266888346941175,0,0
0.5961338990192162,-0.40362768633702933,1,0
0.07736244361177125,0.3383850133850054,1,1
-0.9443164323182018,0.19979874810881926,0,1
0.8014849938022943,0.2576308548800492,0,0
0.3520906420198896,-0.34237280717791896,1,0
0.5246562322606129,0.8559918389193195,0,1
1.1308608654273236,-0.5383574369024016,1,0
0.07204957690908569,0.1353330122402261,1,1
-0.40985253700522123,0.8521391450649716,0,1
0.4099780433817217,-0.2574940054023639,1,0
1.964146835432075,0.5066145858972536,1,0
-0.021613878784328217,0.8593450067131317,0,1
0.3503152429323637,-0.2954117652060214,1,0
2.0885625648703185,0.4654051531361798,1,0
0.44308641336203597,-0.4803891570871418,1,0
-0.8907794733410502,0.300241642478058,0,1
0.7464456410762826,0.6263401900252822,0,0
0.7365662447502459,-0.45828442987102863,1,0
0.9344489402862828,0.6595985388807472,0,0
2.17060495237546,-0.012996531973460868,1,0
-0.7477862149655735,0.8283330883754143,0,1
1.5351036286548363,-0.18312091451472284,1,0
-0.5644542459831224,0.7192646760766782,0,1
2.017225436099458,0.6442365609538652,1,0
-0.7363936120622903,0.8310549457444911,0,1
-0.5194828600457514,0.8844891252471111,0,1
0.6222579794249976,0.6199877807635741,0,1
0.6824041884104226,0.5597377273855314,0,0
0.6636538983518027,-0.5378722470817778,1,0
-0.7795225352181083,0.20352925410644745,0,1
0.0060979108662544005,0.5517347769919381,1,1
0.8822118450553411,0.27821223287755203,0,0
0.22792924309289012,-0.05789812167824057,1,1
1.7694684469479909,0.02279485953101997,1,0
-0.40014002893235096,0.9408420936243275,0,1
-0.0047998805689621685,0.08826299049705093,1,1
1.7039312599853187,-0.09637562463480469,1,0
-0.758373042102495,0.7478133410916481,0,1
1.1797900135812094,-0.7189290448018981,1,0
0.16834152503704097,0.20874624051158663,1,1
1.5993971023577789,-0.3421245395481818,1,0
0.5070104897507884,-0.37430323142504895,1,0
0.0778724823238429,0.3864222352782651,1,1
0.28768574086914483,-0.01722621440679173,1,1
-0.38994079108706564,0.8467739646595094,0,1
-6.699818866025276e-05,1.0433475625291826,0,1
-0.22526782041613208,1.0016044362414418,0,1
0.748907632801483,-0.4377195492436926,1,0
0.20199501256720676,0.9236581263473169,0,1
1.018743058145669,-0.5355540110382516,1,0
0.7024811566792243,0.7009273154950298,0,1
1.8144133244739389,-0.0883048195213658,1,0
0.39755156169181904,-0.41078420124929604,1,0
-1.0367156316386017,0.5026470892550312,0,1
1.859859364432997,0.11192719396298821,1,0
0.0006620063532527323,0.9299371115237967,0,1
2.167227923608685,0.5922932182209407,1,0
0.7815116133876896,0.052253652029018105,0,0
-0.6139093138655438,0.6438821536370459,0,1
0.45998973225220496,0.8852799449759435,0,1
0.2482102606815022,0.9980400932053016,0,1
0.11262227381738671,0.11933488730915379,1,1
0.5086982679041703,-0.2865296255607447,1,0
1.5476064818829312,-0.3447694815646354,1,0
0.17783781627033046,1.167970860312975,0,1
